id	new_Description	Locus.tag	new_gene	old_locus_tag	Protein.IDs	Majority.protein.IDs	Gene	ProteinFunction	ProteinID	Pseudogene	Location	gbKey.and.other	remarks	X2.Pep.ID	average..log2.IBAQ..RNAse.free_01	average..log2.IBAQ..RNAse.free_02	average..log2.IBAQ..RNAse.free_03	average..log2.IBAQ..RNAse.free_04	average..log2.IBAQ..RNAse.free_05	average..log2.IBAQ..RNAse.free_06	average..log2.IBAQ..RNAse.free_07	average..log2.IBAQ..RNAse.free_08	average..log2.IBAQ..RNAse.free_09	average..log2.IBAQ..RNAse.free_10	average..log2.IBAQ..RNAse.free_11	average..log2.IBAQ..RNAse.free_12	average..log2.IBAQ..RNAse.free_13	average..log2.IBAQ..RNAse.free_14	average..log2.IBAQ..RNAse.free_15	average..log2.IBAQ..RNAse.free_16	average..log2.IBAQ..RNAse.free_17	average..log2.IBAQ..RNAse.free_18	average..log2.IBAQ..RNAse.free_19	average..log2.IBAQ..RNAse.free_20	average..log2.IBAQ..RNAse_01	average..log2.IBAQ..RNAse_02	average..log2.IBAQ..RNAse_03	average..log2.IBAQ..RNAse_04	average..log2.IBAQ..RNAse_05	average..log2.IBAQ..RNAse_06	average..log2.IBAQ..RNAse_07	average..log2.IBAQ..RNAse_08	average..log2.IBAQ..RNAse_09	average..log2.IBAQ..RNAse_10	average..log2.IBAQ..RNAse_11	average..log2.IBAQ..RNAse_12	average..log2.IBAQ..RNAse_13	average..log2.IBAQ..RNAse_14	average..log2.IBAQ..RNAse_15	average..log2.IBAQ..RNAse_16	average..log2.IBAQ..RNAse_17	average..log2.IBAQ..RNAse_18	average..log2.IBAQ..RNAse_19	average..log2.IBAQ..RNAse_20	ctrl1-01	ctrl2-01	ctrl3-01	ctrl1-02	ctrl2-02	ctrl3-02	ctrl1-03	ctrl2-03	ctrl3-03	ctrl1-04	ctrl2-04	ctrl3-04	ctrl1-05	ctrl2-05	ctrl3-05	ctrl1-06	ctrl2-06	ctrl3-06	ctrl1-07	ctrl2-07	ctrl3-07	ctrl1-08	ctrl2-08	ctrl3-08	ctrl1-09	ctrl2-09	ctrl3-09	ctrl1-10	ctrl2-10	ctrl3-10	ctrl1-11	ctrl2-11	ctrl3-11	ctrl1-12	ctrl2-12	ctrl3-12	ctrl1-13	ctrl2-13	ctrl3-13	ctrl1-14	ctrl2-14	ctrl3-14	ctrl1-15	ctrl2-15	ctrl3-15	ctrl1-16	ctrl2-16	ctrl3-16	ctrl1-17	ctrl2-17	ctrl3-17	ctrl1-18	ctrl2-18	ctrl3-18	ctrl1-19	ctrl2-19	ctrl3-19	ctrl1-20	ctrl2-20	ctrl3-20	rnase1-01	rnase2-01	rnase3-01	rnase1-02	rnase2-02	rnase3-02	rnase1-03	rnase2-03	rnase3-03	rnase1-04	rnase2-04	rnase3-04	rnase1-05	rnase2-05	rnase3-05	rnase1-06	rnase2-06	rnase3-06	rnase1-07	rnase2-07	rnase3-07	rnase1-08	rnase2-08	rnase3-08	rnase1-09	rnase2-09	rnase3-09	rnase1-10	rnase2-10	rnase3-10	rnase1-11	rnase2-11	rnase3-11	rnase1-12	rnase2-12	rnase3-12	rnase1-13	rnase2-13	rnase3-13	rnase1-14	rnase2-14	rnase3-14	rnase1-15	rnase2-15	rnase3-15	rnase1-16	rnase2-16	rnase3-16	rnase1-17	rnase2-17	rnase3-17	rnase1-18	rnase2-18	rnase3-18	rnase1-19	rnase2-19	rnase3-19	rnase1-20	rnase2-20	rnase3-20	log2.IBAQ..peptides	Unique.peptides.BR1_._01	Unique.peptides.BR2_._01	Unique.peptides.BR3_._01	Unique.peptides.BR1_._02	Unique.peptides.BR2_._02	Unique.peptides.BR3_._02	Unique.peptides.BR1_._03	Unique.peptides.BR2_._03	Unique.peptides.BR3_._03	Unique.peptides.BR1_._04	Unique.peptides.BR2_._04	Unique.peptides.BR3_._04	Unique.peptides.BR1_._05	Unique.peptides.BR2_._05	Unique.peptides.BR3_._05	Unique.peptides.BR1_._06	Unique.peptides.BR2_._06	Unique.peptides.BR3_._06	Unique.peptides.BR1_._07	Unique.peptides.BR2_._07	Unique.peptides.BR3_._07	Unique.peptides.BR1_._08	Unique.peptides.BR2_._08	Unique.peptides.BR3_._08	Unique.peptides.BR1_._09	Unique.peptides.BR2_._09	Unique.peptides.BR3_._09	Unique.peptides.BR1_._10	Unique.peptides.BR2_._10	Unique.peptides.BR3_._10	Unique.peptides.BR1_._11	Unique.peptides.BR2_._11	Unique.peptides.BR3_._11	Unique.peptides.BR1_._12	Unique.peptides.BR2_._12	Unique.peptides.BR3_._12	Unique.peptides.BR1_._13	Unique.peptides.BR2_._13	Unique.peptides.BR3_._13	Unique.peptides.BR1_._14	Unique.peptides.BR2_._14	Unique.peptides.BR3_._14	Unique.peptides.BR1_._15	Unique.peptides.BR2_._15	Unique.peptides.BR3_._15	Unique.peptides.BR1_._16	Unique.peptides.BR2_._16	Unique.peptides.BR3_._16	Unique.peptides.BR1_._17	Unique.peptides.BR2_._17	Unique.peptides.BR3_._17	Unique.peptides.BR1_._18	Unique.peptides.BR2_._18	Unique.peptides.BR3_._18	Unique.peptides.BR1_._19	Unique.peptides.BR2_._19	Unique.peptides.BR3_._19	Unique.peptides.BR1_._20	Unique.peptides.BR2_._20	Unique.peptides.BR3_._20	Unique.peptides.BR1_._01.1	Unique.peptides.BR2_._01.1	Unique.peptides.BR3_._01.1	Unique.peptides.BR1_._02.1	Unique.peptides.BR2_._02.1	Unique.peptides.BR3_._02.1	Unique.peptides.BR1_._03.1	Unique.peptides.BR2_._03.1	Unique.peptides.BR3_._03.1	Unique.peptides.BR1_._04.1	Unique.peptides.BR2_._04.1	Unique.peptides.BR3_._04.1	Unique.peptides.BR1_._05.1	Unique.peptides.BR2_._05.1	Unique.peptides.BR3_._05.1	Unique.peptides.BR1_._06.1	Unique.peptides.BR2_._06.1	Unique.peptides.BR3_._06.1	Unique.peptides.BR1_._07.1	Unique.peptides.BR2_._07.1	Unique.peptides.BR3_._07.1	Unique.peptides.BR1_._08.1	Unique.peptides.BR2_._08.1	Unique.peptides.BR3_._08.1	Unique.peptides.BR1_._09.1	Unique.peptides.BR2_._09.1	Unique.peptides.BR3_._09.1	Unique.peptides.BR1_._10.1	Unique.peptides.BR2_._10.1	Unique.peptides.BR3_._10.1	Unique.peptides.BR1_._11.1	Unique.peptides.BR2_._11.1	Unique.peptides.BR3_._11.1	Unique.peptides.BR1_._12.1	Unique.peptides.BR2_._12.1	Unique.peptides.BR3_._12.1	Unique.peptides.BR1_._13.1	Unique.peptides.BR2_._13.1	Unique.peptides.BR3_._13.1	Unique.peptides.BR1_._14.1	Unique.peptides.BR2_._14.1	Unique.peptides.BR3_._14.1	Unique.peptides.BR1_._15.1	Unique.peptides.BR2_._15.1	Unique.peptides.BR3_._15.1	Unique.peptides.BR1_._16.1	Unique.peptides.BR2_._16.1	Unique.peptides.BR3_._16.1	Unique.peptides.BR1_._17.1	Unique.peptides.BR2_._17.1	Unique.peptides.BR3_._17.1	Unique.peptides.BR1_._18.1	Unique.peptides.BR2_._18.1	Unique.peptides.BR3_._18.1	Unique.peptides.BR1_._19.1	Unique.peptides.BR2_._19.1	Unique.peptides.BR3_._19.1	Unique.peptides.BR1_._20.1	Unique.peptides.BR2_._20.1	Unique.peptides.BR3_._20.1
1317	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,	SGL_RS16625		slr0528	lcl|NC_000911.1_prot_WP_010874039.1_2949	lcl|NC_000911.1_prot_WP_010874039.1_2949		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase 	WP_010874037.1		3184733..3186250	CDS		x			16.15432199	16.35352961	15.46248468	18.06890233	16.82984591													17.35585785			15.78683853	16.78885587	17.41786702	18.95838229	17.86130524													16.63251781					14.52766037		16.36185837	16.23373222	15.86737537	16.85610962	15.91534233	16.28913689	17.22307777	13.96677589	15.19760036	18.54102135	18.96248436	16.70320129	17.96307755		15.69661427																																					17.54728699	17.97331619	16.54697037							15.94644928	17.02215195	14.39191437	17.42053604	17.16957283	15.77645874	17.30812645	18.3042984	16.64117622	19.00193024	18.96160889	18.91160774	17.94889259	17.6619873	17.97303581		16.2773056																																			16.94226265		16.32277298	19	0	0	0	0	1	0	2	3	2	4	1	2	4	1	1	4	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	2	1	6	4	1	7	5	3	3	4	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
1318	peptidase S8	SGL_RS16670		slr0535	lcl|NC_000911.1_prot_WP_010874047.1_2957	lcl|NC_000911.1_prot_WP_010874047.1_2957		S8 family peptidase 	WP_010874043.1		3196783..3198624	CDS		x				14.27016926	16.26415094	17.81877073	16.96284612																	16.54872608	17.17854945	16.72697306	17.15442975	17.41759173					14.88199997	14.46660471						17.86412144									12.98135281	12.80761623	15.25642967	14.74646187	18.01481628	14.81788349	15.95975304	18.5663662	18.16354179	16.72640419	17.08545113	17.7653904	16.03769684		18.29858208					14.82769012			15.21086121													14.0156765		14.84023666			13.22370052									17.04718781												16.68002892	16.41742325		17.49856949	17.86441612	16.17266273		15.83969593	17.61425018	18.12626076	17.96324539	15.37378311	16.89391708	18.66951561	16.6893425							15.07631493				14.34699821		15.69345951		14.07054043	15.53086376		13.40234566	15.38022423			14.43012619			14.24933529									18.36551094		17.36273193	20	0	0	0	0	0	0	0	0	2	3	1	2	2	1	1	4	1	3	1	1	2	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	2	2	0	2	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	3	3	0	1	3	2	2	2	1	3	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	2
1319	uroporphyrinogen decarboxylase	SGL_RS16675		slr0536	lcl|NC_000911.1_prot_WP_010874048.1_2958	lcl|NC_000911.1_prot_WP_010874048.1_2958	hemE	uroporphyrinogen decarboxylase] 	WP_010874047.1		3198731..3199783	CDS		x			20.00404104	19.89394633	20.11137962	20.50365448	20.60997454	18.61868095															18.65451527	19.95396042	21.38399188	21.28153356	19.83279483	18.42078273																			23.48566628	19.51049805	17.01595879	20.25695419	18.20838737	21.21649742	21.78600311	18.90932465	19.63881111	21.60231781	20.04179764	19.86684799	21.52396584	20.71170998	19.59424782	19.39284515	17.92619133	18.53700638			16.66122055																																									18.83442116	18.47460938	20.70311546	20.42070007	18.73806572	21.88781166	21.79495239	20.46921158	21.04340172	21.78604317	21.01515579	20.7466526	19.05719376	19.69453812	18.63725471	18.85853958	17.76655388					16.22708893																																13	0	0	0	0	0	0	2	7	2	8	6	12	11	5	11	10	5	8	7	4	8	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	10	12	6	14	16	13	6	8	12	2	3	3	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1320	adenosine kinase	SGL_RS16690		slr0537	lcl|NC_000911.1_prot_WP_010874051.1_2961	lcl|NC_000911.1_prot_WP_010874051.1_2961		adenosine kinase 	WP_010874050.1		3201688..3202689	CDS		x		12.3912921	17.97658475	16.95082951	16.75418854	14.38153458																14.69164371	18.05534681	16.66926861	17.20605723	13.59293906																			14.01497936	10.76760483	16.30451202	19.8515873	17.77365494	18.03628159	14.8544302	17.96177673	16.60607338		16.9023037	13.31811905		15.4449501																																														15.168437	14.21485043		17.11705399	20.0625	16.98648643	19.26951981	15.42597008	15.31231594	18.08938789	17.75688171	15.77190208	13.9903698	13.79857349	12.98987389																																											16	0	0	1	1	2	1	2	8	5	5	3	5	4	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	10	1	3	2	2	3	5	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1324	diaminopimelate decarboxylase	SGL_RS16710	lysA	sll0504	lcl|NC_000911.1_prot_WP_010874055.1_2965	lcl|NC_000911.1_prot_WP_010874055.1_2965	lysA	diaminopimelate decarboxylase] 	WP_010874054.1		complement(3205694..3207103)	CDS		x			15.73181025	15.27047094	17.23718707	17.83029938	17.22171021																15.20637035	17.24460538	18.5197169	18.01920001																					16.12611961	15.62682152	15.44248962	15.68444729	15.55077648	14.57618904	19.41113091	16.12048149	16.17994881	19.03289604	17.64209366	16.81590843	19.27275658	17.86942482	14.52294922																										12.18158722																					16.44047928	13.97226143	18.20819664	18.15694237	15.36867714	19.4472599	18.760849	17.35104179	16.77802658	19.65529251	17.62428093	17.68106079			17.90695																																							21	0	0	0	0	0	0	2	4	5	6	3	4	9	4	6	5	2	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	8	8	4	9	10	6	1	7	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1325	arginine--tRNA ligase	SGL_RS16720		sll0502	lcl|NC_000911.1_prot_WP_010874057.1_2967	lcl|NC_000911.1_prot_WP_010874057.1_2967	argS	arginine--tRNA ligase] 	WP_010874056.1		complement(3208698..3210452)	CDS		x					13.62875144	18.09705416														16.30183983					17.12053617	17.81074333	14.60955524													16.7911911													15.89334869	13.85213947	11.14076614	17.5941925	18.55018234	18.14678764																																								17.54856682	15.05511284											14.35080147			15.34315109	17.98615265	18.03230476	16.89994621	18.637537	17.89474678		16.54487419	12.6742363																																					17.94460869	16.94581032	15.4831543	34	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	3	4	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0	0	0	0	0	0	0	0	1	0	0	2	8	4	2	6	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1
1327	ATP-dependent Clp protease proteolytic subunit	SGL_RS16735		slr0542	lcl|NC_000911.1_prot_WP_010874060.1_2970	lcl|NC_000911.1_prot_WP_010874060.1_2970	clpP	ATP-dependent Clp endopeptidase proteolytic subunit ClpP] 	WP_010874059.1		3212598..3213194	CDS		x		14.96631908	17.87878386	20.43633397	19.71655146	19.25414912	17.21119308	17.87377993						13.67699528		14.01386007				19.91096179		19.07310581	20.01224899	20.45374107	20.27248319	20.01518758	19.64609718	18.19688225							14.08258311	14.81243372	14.20636845	14.33930206		18.53650411				16.2625351		13.67010307	13.35631466	20.52898026	19.75105667	20.80561829	20.19652557	20.30685806	20.91502762	18.0891819	20.14544487	19.51724243	19.6296978	18.61550713	19.94306374	13.85116386	17.83935165	18.20595551	17.49232292	17.92306137																13.34040642	14.01358414					14.74304581	13.9130764	13.38545799										20.16459846	21.0418644	18.5264225				20.99396706	17.15224457			20.9865551	19.03794289	21.06795692	20.41110992	19.88215637	19.82837486	21.12022209	19.86885262	19.75504112	20.69625473	19.59426689	19.41934395	19.44137573	20.07757187		18.84279251	17.55097198																			15.08592892	14.18564987	12.97617054	15.02037239	14.60449505		14.51224709	13.90048981		14.92142296	13.75718117			14.54018879		18.45851898	19.36292458	17.78806877	13	0	0	0	1	0	1	1	5	6	6	3	4	4	2	4	3	2	3	1	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	1	1	0	0	6	5	4	2	3	5	7	3	2	3	2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0
1328	tryptophan synthase subunit beta	SGL_RS16740	trpB	slr0543	lcl|NC_000911.1_prot_WP_010874061.1_2971	lcl|NC_000911.1_prot_WP_010874061.1_2971	trpB	tryptophan synthase subunit beta] 	WP_010874060.1		3213272..3214510	CDS		x				17.41216469	17.16300774	18.17638588	18.01277256	16.69581413												18.55023193				16.828619	18.71388753	18.19093831	17.84604454													17.15877787										17.95321846	16.87111092		18.87261391	16.39157867	16.22483063	19.48526382	19.69713783	15.34675598	19.83065224	19.13591003	15.07175541	16.94397926	16.96916199	16.17430115																																		18.73307419	18.36738968											16.90865135	16.74858665		19.50664902	19.69069099	16.94432259	17.60269928	19.65065575	17.31945992	17.60530663	18.41299057	17.51983643		16.92648125																																			17.28879356	17.49888039	16.68865967	24	0	0	0	0	0	0	0	0	0	5	4	0	6	4	5	9	7	2	5	4	6	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	4	5	0	10	12	6	4	11	10	3	5	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1
1330	asparagine--tRNA ligase	SGL_RS16775	asnS	sll0495	lcl|NC_000911.1_prot_WP_010874068.1_2978	lcl|NC_000911.1_prot_WP_010874068.1_2978	asnS	asparagine--tRNA ligase] 	WP_010874066.1		complement(3222476..3223864)	CDS		x					15.12550831	18.31626066	19.17686081	16.83523083																	15.977609	18.87383906	19.89853287	17.76547241																									16.58102417	13.66999245		19.97980499	19.70259285	15.26638412	20.70311546	20.03577042	16.79169655	17.24432755		16.42613411																																													17.51175308	15.87313175			16.24742699	17.15432358	14.53107643	19.10704803	19.9761734	17.53829575	20.94370842	20.24423409	18.5076561	18.0143261	18.44939804	16.8326931																																					28	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	9	4	3	8	7	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	4	3	6	11	5	8	6	6	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1332	ornithine carbamoyltransferase	SGL_RS16800	argF	sll0902	lcl|NC_000911.1_prot_WP_010874071.1_2981	lcl|NC_000911.1_prot_WP_010874071.1_2981	argF	ornithine carbamoyltransferase] 	WP_010874070.1		complement(3226340..3227266)	CDS		x				16.45782185	17.92475128	19.78881582	20.45734342	18.78098234																17.6757501	19.59333611	20.46488635	20.65911547	16.67052015																					15.58425808	16.47092819	15.77375698	17.12878036	19.97337151	15.60243797	18.19844437	20.7065773	20.64385605	18.0160141	22.07874489	20.77667809	18.51660728	20.33254433	17.90465736	18.10574532																																														18.32592964	17.86912346	16.83219719	20.11171722	20.22317123	18.44511986	20.09725571	20.81503296	20.48237038	20.88323021	21.34981155	19.74430466	17.88756561	17.23444366	14.88955116																																					14	0	0	0	0	0	0	0	0	1	4	2	3	7	3	4	9	8	4	10	7	4	7	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	3	9	12	5	5	8	7	4	6	4	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1333	5-(carboxyamino)imidazole ribonucleotide mutase	SGL_RS16805	purE	sll0901	lcl|NC_000911.1_prot_WP_010874072.1_2982	lcl|NC_000911.1_prot_WP_010874072.1_2982	purE	5-(carboxyamino)imidazole ribonucleotide mutase] 	WP_010874071.1		complement(3227379..3227909)	CDS		x					15.40854359	18.08978462	19.58474159	19.46579234	18.13811159																18.91620636	17.2579387	20.04107285	17.99396388																										13.73153114	17.08555603		18.58479309	17.59477615	21.61728477	19.8610878	17.2758522	20.67089844	18.52045059	19.20602798	20.39937019		15.87685299																																														19.930933	17.90147972		15.5344553	17.86592674	18.37343407	21.09068108	19.26721191	19.76532555	18.51718521	18.52680397	16.93790245	20.39142036																																				5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	1	5	5	2	4	4	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	4	2	1	3	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1334	single-stranded DNA-binding protein	SGL_RS16810		slr0925	lcl|NC_000911.1_prot_WP_010874073.1_2983	lcl|NC_000911.1_prot_WP_010874073.1_2983		single-stranded DNA-binding protein 	WP_010874072.1		3228010..3228375	CDS		x				16.25224304	17.26696014	19.09791883	20.94247564	21.33302498	21.4579703	21.18241882	20.93804868	20.91775958	20.43451436	19.82165591	19.08956846	19.09517797	19.31004779	18.64215215	18.39261691	20.77277819				16.08922577	17.37120756	19.66066615	21.2856547	21.8074557	20.58331744	20.80687269	20.55396016	21.28347969	20.88629913	20.63159498	19.36688868	19.91397794	19.70267423	19.78413137	18.89412181	21.22047615										15.62353897		16.88094711	17.95804214		16.57587814	19.01429749	20.6399765	17.6394825	21.58044815	21.16004944	20.08692932	21.51253319	21.41956902	21.06697273	21.79926682	21.83012581	20.74451828	21.62354851	20.6462326	21.27747536	21.92027092	20.41110992	20.4827652	22.3383503	19.66344643	20.75148201	20.65377235	20.44546318	20.20430756	20.46043968	18.78513336	20.21939468	20.06210327	18.21797752	18.98862457	20.11718178	18.26654816	18.90180397	20.28602028	18.64772606	18.99639702	19.41835594	18.489151	18.01894951	19.10090446	18.14693642	17.93000984	19.91636848	21.47966003	20.92230606							15.64532089			17.26554108	16.16308022	14.83905602	16.89758492	18.52546692	16.69057083	19.44013977	19.73921967	19.80263901	21.94202614	20.91291046	21.00202751	21.95546341	21.8553257	21.61157799	21.6421814	18.55378723	21.55398369	21.73144341	19.12338448	21.56579018	21.28833199	19.76923752	20.60431099	21.79503059	20.74139404	21.31401443	21.85597229	21.49580002	19.30712509	21.41946602	21.61423111	18.8610878	21.36751747	18.90621567	17.82693291	21.19616508	19.66031647	18.88545227	21.26830864	18.93502617	18.90468788	20.85155678	19.6749897	18.82584763	19.54162598	19.1309433	18.00979614	20.05814552	22.69381142	20.90947151	8	0	0	0	0	0	0	0	0	0	1	0	2	3	0	3	3	4	2	4	6	6	7	6	5	9	9	6	8	7	8	11	7	7	14	4	8	11	5	8	9	2	7	6	1	7	6	1	6	7	2	6	5	1	5	4	2	5	5	4	6	0	0	0	0	0	0	1	0	0	2	2	1	1	3	1	2	4	3	6	5	3	7	6	6	7	5	7	8	7	6	9	4	8	13	11	8	10	9	5	9	6	5	8	4	4	7	4	4	7	3	5	7	3	3	5	2	3	4	6	3
1335	ParA family protein	SGL_RS16830		slr0929	lcl|NC_000911.1_prot_WP_010874075.1_2987	lcl|NC_000911.1_prot_WP_010874075.1_2987		ParA family protein 	WP_010874074.1		3230963..3231550	CDS		x																				20.27734884																				19.49229304																																																										20.35831642	23.37650108	17.097229																																																										19.32579803	22.25219727	16.89888382	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	1
1336	ATP-binding protein	SGL_RS16835		slr0930	lcl|NC_000911.1_prot_WP_010874076.1_2988	lcl|NC_000911.1_prot_WP_010874076.1_2988		ATP-binding protein 	WP_010874075.1		3231569..3232879	CDS		x							16.48495436								13.13221582	15.05234194				16.88994058												15.83950949	14.37506008	15.37476492	15.77539015	14.78363101	14.46598689			18.71052933																			17.77004433	15.19986439												14.54586983			14.26216793			13.12952423			15.4431057		12.56876373	15.30246067	11.52542305	14.19460297	15.91008091			14.41890717						13.25788879		17.72307396	19.17443275	13.77231503																																		15.08015156	16.59886742		14.0803175	16.30541992	12.73944283	14.39867687	16.35085297		16.12078476	15.42999554		15.34200478	16.49785233	12.51103592	14.6276474	16.237957	12.53235626		12.71173191			12.48010826		18.49736023	18.92369843		22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	3	0	1	5	1	2	4	1	0	2	0	0	0	0	0	1	0	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	6	0	2	5	1	2	4	0	3	3	0	2	6	1	4	7	1	1	1	0	0	2	0	5	5	0
1337	ATP phosphoribosyltransferase	SGL_RS16845		sll0900	lcl|NC_000911.1_prot_WP_010874078.1_2990	lcl|NC_000911.1_prot_WP_010874078.1_2990	hisG	ATP phosphoribosyltransferase] 	WP_010874077.1		complement(3233177..3233809)	CDS		x				15.56088018	17.13371277	18.27353795																		15.97035408	18.15482839	17.47312991																							16.04778481	16.01290894		15.10885143	17.19940376		17.06802177	18.38973999	18.84303856	17.58783531																																																				16.32516479	15.61554337		18.66069984	18.19623756	17.60754776	17.12887955	19.75389862	15.53661156																																											11	0	0	0	0	0	0	0	0	1	2	0	1	2	0	3	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	6	5	3	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
